station,sample,split,timestamp,value,hasrain,text
USW00012918,13,input,2023-01-24 10:53:00,11.7,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 11:53:00,12.2,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 12:53:00,12.2,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 13:53:00,11.7,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 14:53:00,11.7,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 15:53:00,13.9,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 16:53:00,16.0,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 17:53:00,17.8,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 18:53:00,21.1,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 19:53:00,21.7,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 20:53:00,17.8,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 21:53:00,12.0,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 22:53:00,12.2,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,input,2023-01-24 23:53:00,11.1,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
USW00012918,13,output,2023-01-25 00:53:00,10.0,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012918, approximately 16.4115 km away, between 2023-01-24 13:38:00 and 2023-01-24 14:40:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 6620000.0 and crop damage of 0.0. Episode Narrative: Several tornadoes occurred across the area in the afternoon. Several tornadoes occurred across the area in the afternoon. Event Narrative: Spotty roof, tree and fence damage spotted around Friendswood. Spotty roof, tree and fence damage spotted around Friendswood. This EF3 tornado touched down near El Franco Lee Park east of Brookside Village. The path of damage extended east northeast, then northeast from there, across portions of Southeast Houston, Pasadena, Deer Park and Baytown. Most of the|damage was rated EF0 and EF1 with damage to trees, fences and minor roof damage, but there were some spots with more severe damage, rated EF2. These included the Beamer apartments in Southeast Houston, a few homes in Pasadena, a church in Deer Park near Center Street and East P Street, and a single family home with roof and some walls removed near the intersection of East X Street and Luella. From an aerial survey, there were three high tension electrical towers flattened northeast of Deer Park near the Houston Ship Channel with EF3 damage. From there, the damage path entered Baytown, north of the Ship Channel. In Baytown there was a mobile home and a single family home destroyed along Weaver Street near Bayway. Damage became more spotty and less intense northeast from there with spotty damage as far north as TX 330 Spur. Aerial surveys indicated some minor roof damage to the Exxon building south of West Baker Street. Damage continued up to Interstate 10 where down power lines were observed. No damage was indicated north of Interstate 10. This EF0 tornado touched down near the intersection of FM 1994 and Fair Childs Long Point Road five miles east southeast of Needville. A sporadic path of tree damage was found extending northeast toward Thompsons Oil Field and into Sienna. Most of the damage found consisted of broken tree limbs, small trees uprooted, minor roof and siding damage, and downed fences. EF0 damage was observed in southwest Pearland. A path of damaged trees and fences was found from just west of the intersection of CR 90 and Bailey Avenue extending northeast to near Magnolia Parkway. The most significant damage noted was along Crescent Drive where nearly ten homes had minor roof and window damage."
